date;nom;semaine;num_essai;moyenne;ecart-type;solidite;entropie;smoothness;mm_gradient
2015-11-03 18:45:47.193; Snapshot-20151103-184547193.tif ;45;2;12.086473402;6757.0;0.268579662372;0.00428024617633;11.1420357751;
2015-11-03 18:45:43.907; Snapshot-20151103-184543907.tif ;45;2;11.7605757231;5854.5;0.232189004277;0.00247570871547;11.0141287284;
2015-11-03 18:45:43.946; Snapshot-20151103-184543946.tif ;45;2;11.4849475879;5925.5;0.235083503898;0.00227590427768;11.349286314;
2015-11-03 18:45:43.985; Snapshot-20151103-184543985.tif ;45;2;12.6317882501;6404.5;0.25249281818;0.00307132244179;11.1508393285;
2015-11-03 18:45:44.025; Snapshot-20151103-184544025.tif ;45;2;12.375181275;5442.0;0.217573614018;0.00271494736511;10.8885047537;
2015-11-03 18:45:44.064; Snapshot-20151103-184544064.tif ;45;2;12.0631407052;6128.5;0.241992398101;0.00349461722602;11.2425869121;
2015-11-03 18:45:44.107; Snapshot-20151103-184544107.tif ;45;2;14.161153029;6566.5;0.260535959342;0.00546424983039;12.1403832833;
2015-11-03 18:45:44.144; Snapshot-20151103-184544144.tif ;45;2;14.1445646836;6901.5;0.271662383089;0.00600968812438;12.2345490282;
2015-11-03 18:45:44.181; Snapshot-20151103-184544181.tif ;45;2;14.1090757089;7875.0;0.306386070453;0.0083921145408;12.0530620008;
2015-11-03 18:45:44.222; Snapshot-20151103-184544222.tif ;45;2;15.256411274;7022.0;0.27621368552;0.00836928656403;12.36643026;
2015-11-03 18:45:44.263; Snapshot-20151103-184544263.tif ;45;2;15.9088409037;7531.0;0.296656625204;0.00945355045501;13.0210693699;
2015-11-03 18:45:44.305; Snapshot-20151103-184544305.tif ;45;2;15.6317482138;8236.5;0.318848794663;0.0102571920247;12.474982865;
2015-11-03 18:45:44.346; Snapshot-20151103-184544346.tif ;45;2;14.8909432547;8311.5;0.323849676548;0.0102739361114;12.5937670858;
2015-11-03 18:45:44.388; Snapshot-20151103-184544388.tif ;45;2;14.1138050856;7783.0;0.304550405476;0.00858987883177;11.9481522339;
2015-11-03 18:45:44.428; Snapshot-20151103-184544428.tif ;45;2;12.1348995295;7729.0;0.300000339503;0.00690844537897;10.8873432602;
2015-11-03 18:45:44.461; Snapshot-20151103-184544461.tif ;45;2;18.6790103665;9198.5;0.352615247592;0.0141782594257;15.0222551929;
2015-11-03 18:45:44.502; Snapshot-20151103-184544502.tif ;45;2;17.1320298061;8124.5;0.31397214919;0.00947045097217;13.8522427441;
2015-11-03 18:45:44.580; Snapshot-20151103-184544580.tif ;45;2;14.7465194866;8851.5;0.330597823902;0.00733818025004;12.6389261745;
2015-11-03 18:45:44.624; Snapshot-20151103-184544624.tif ;45;2;8.31153389045;5828.5;0.226829631813;0.00219521252979;9.91661824521;
2015-11-03 18:45:44.664; Snapshot-20151103-184544664.tif ;45;2;9.94703706276;5561.0;0.219138813353;0.00242428741532;10.8593935791;
2015-11-03 18:45:44.744; Snapshot-20151103-184544744.tif ;45;2;11.4933865129;5339.0;0.216140350128;0.00352036309416;11.6733635774;
2015-11-03 18:45:43.621; Snapshot-20151103-184543621.tif ;45;2;11.7820645734;6669.0;0.26231209541;0.00363022940376;10.7763599731;
2015-11-03 18:45:43.661; Snapshot-20151103-184543661.tif ;45;2;12.7164285067;6791.0;0.265067419816;0.00360503077594;10.9387799564;
2015-11-03 18:45:44.706; Snapshot-20151103-184544706.tif ;45;2;10.0697944444;7304.5;0.280414800212;0.00352393851796;10.3037634409;
2015-11-03 18:45:44.857; Snapshot-20151103-184544857.tif ;45;2;12.7814467557;6404.0;0.256235656694;0.00562053297251;11.5630585899;
2015-11-03 18:45:44.933; Snapshot-20151103-184544933.tif ;45;2;13.7966880251;6948.0;0.27707263367;0.00706456404641;12.2897941111;
2015-11-03 18:45:46.745; Snapshot-20151103-184546745.tif ;45;2;12.0090129657;6359.5;0.256877490983;0.00392184502905;11.7986829727;
2015-11-03 18:45:44.972; Snapshot-20151103-184544972.tif ;45;2;13.7336760425;5904.0;0.238931211018;0.00584306964415;12.9137828162;
2015-11-03 18:45:45.013; Snapshot-20151103-184545013.tif ;45;2;12.9925442497;6540.5;0.25935090901;0.0065176368964;11.8521902085;
2015-11-03 18:45:45.051; Snapshot-20151103-184545051.tif ;45;2;13.5015861733;6357.0;0.254711348074;0.00645522556721;13.2962005686;
2015-11-03 18:45:45.084; Snapshot-20151103-184545084.tif ;45;2;14.8234989805;7029.5;0.277642772129;0.00850363455577;12.4891627709;
